user_id,event_type,event_time,email_type
2061,email_sent,2025-01-31 00:00:00,followup_2
2061,email_sent,2025-02-02 00:00:00,promo
2062,welcome_email_sent,2025-06-30 00:23:00,welcome
2062,email_sent,2025-07-03 00:00:00,followup_1
2062,email_opened,2025-07-03 20:00:00,followup_1
2062,email_sent,2025-07-07 00:00:00,followup_2
2062,email_sent,2025-07-09 00:00:00,promo
2063,welcome_email_sent,2025-10-07 00:10:00,welcome
2063,email_sent,2025-10-10 00:00:00,followup_1
2063,email_opened,2025-10-10 21:00:00,followup_1
2063,email_sent,2025-10-13 00:00:00,followup_2
2063,email_sent,2025-10-18 00:00:00,promo
2063,email_opened,2025-10-20 09:00:00,promo
2064,welcome_email_sent,2025-06-23 00:15:00,welcome
2064,email_opened,2025-06-23 08:15:00,welcome
2064,email_sent,2025-06-28 00:00:00,followup_1
2064,email_sent,2025-06-30 00:00:00,followup_2
2064,email_sent,2025-07-03 00:00:00,promo
2065,welcome_email_sent,2025-11-26 00:01:00,welcome
2065,email_sent,2025-11-30 00:00:00,followup_1
2065,email_sent,2025-12-06 00:00:00,promo
2065,email_opened,2025-12-08 10:00:00,promo
2066,welcome_email_sent,2025-03-31 00:23:00,welcome
2066,email_opened,2025-04-01 12:23:00,welcome
2066,email_sent,2025-04-03 00:00:00,followup_1
2066,email_sent,2025-04-06 00:00:00,followup_2
2066,email_opened,2025-04-07 04:00:00,followup_2
2066,email_sent,2025-04-11 00:00:00,promo
2067,welcome_email_sent,2025-12-17 00:06:00,welcome
2067,email_opened,2025-12-17 17:06:00,welcome
2067,email_sent,2025-12-21 00:00:00,followup_1
2067,email_sent,2025-12-23 00:00:00,followup_2
2067,email_opened,2025-12-23 02:00:00,followup_2
2068,welcome_email_sent,2025-08-26 00:12:00,welcome
2068,email_sent,2025-09-01 00:00:00,followup_2
2068,email_sent,2025-09-05 00:00:00,promo
2069,welcome_email_sent,2025-12-23 00:02:00,welcome
2069,email_sent,2025-12-26 00:00:00,followup_1
2069,email_opened,2025-12-27 02:00:00,followup_1
2069,email_sent,2025-12-30 00:00:00,followup_2
2069,email_opened,2025-12-31 20:00:00,followup_2
2070,welcome_email_sent,2025-09-03 00:29:00,welcome
2070,email_sent,2025-09-08 00:00:00,followup_1
2070,email_sent,2025-09-13 00:00:00,promo
2070,email_opened,2025-09-14 10:00:00,promo
2071,welcome_email_sent,2025-11-20 00:01:00,welcome
2071,email_sent,2025-11-24 00:00:00,followup_1
2071,email_sent,2025-11-28 00:00:00,followup_2
2071,email_opened,2025-12-01 00:00:00,followup_2
2071,email_sent,2025-11-29 00:00:00,promo
2072,welcome_email_sent,2025-04-04 00:17:00,welcome
2072,email_opened,2025-04-05 21:17:00,welcome
2072,email_sent,2025-04-08 00:00:00,followup_1
2072,email_sent,2025-04-12 00:00:00,followup_2
2072,email_sent,2025-04-15 00:00:00,promo
2073,welcome_email_sent,2025-03-11 00:20:00,welcome
2073,email_opened,2025-03-12 13:20:00,welcome
2073,email_sent,2025-03-18 00:00:00,followup_2
2073,email_sent,2025-03-21 00:00:00,promo
2074,welcome_email_sent,2025-02-02 00:13:00,welcome
2074,email_opened,2025-02-03 10:13:00,welcome
2074,email_sent,2025-02-07 00:00:00,followup_1
2074,email_opened,2025-02-10 00:00:00,followup_1
2074,email_sent,2025-02-08 00:00:00,followup_2
2074,email_sent,2025-02-12 00:00:00,promo
2075,welcome_email_sent,2025-08-23 00:19:00,welcome
2075,email_sent,2025-08-28 00:00:00,followup_1
2075,email_opened,2025-08-30 23:00:00,followup_1
2075,email_sent,2025-08-30 00:00:00,followup_2
2075,email_sent,2025-09-01 00:00:00,promo
2076,welcome_email_sent,2025-01-19 00:01:00,welcome
2076,email_opened,2025-01-20 08:01:00,welcome
2076,email_sent,2025-01-22 00:00:00,followup_1
2076,email_opened,2025-01-22 10:00:00,followup_1
2076,email_sent,2025-01-27 00:00:00,followup_2
2076,email_opened,2025-01-28 16:00:00,followup_2
2076,email_sent,2025-01-28 00:00:00,promo
2077,welcome_email_sent,2025-05-31 00:07:00,welcome
2077,email_opened,2025-05-31 17:07:00,welcome
2077,email_sent,2025-06-03 00:00:00,followup_1
2077,email_opened,2025-06-03 02:00:00,followup_1
2077,email_sent,2025-06-08 00:00:00,followup_2
2077,email_sent,2025-06-10 00:00:00,promo
2078,welcome_email_sent,2025-04-14 00:09:00,welcome
2078,email_sent,2025-04-17 00:00:00,followup_1
2078,email_sent,2025-04-22 00:00:00,followup_2
2079,welcome_email_sent,2025-01-23 00:29:00,welcome
2079,email_opened,2025-01-24 10:29:00,welcome
2079,email_sent,2025-01-27 00:00:00,followup_1
2079,email_sent,2025-01-30 00:00:00,followup_2
2079,email_sent,2025-02-01 00:00:00,promo
2080,welcome_email_sent,2025-04-13 00:13:00,welcome
2080,email_opened,2025-04-13 12:13:00,welcome
2080,email_sent,2025-04-17 00:00:00,followup_1
2080,email_sent,2025-04-19 00:00:00,followup_2
2080,email_sent,2025-04-24 00:00:00,promo
2081,email_sent,2025-01-26 00:00:00,followup_1
2081,email_sent,2025-01-30 00:00:00,followup_2
2081,email_sent,2025-02-01 00:00:00,promo
2082,welcome_email_sent,2025-06-11 00:07:00,welcome
2082,email_opened,2025-06-12 08:07:00,welcome
2082,email_sent,2025-06-16 00:00:00,followup_1
2082,email_sent,2025-06-17 00:00:00,followup_2
2082,email_sent,2025-06-21 00:00:00,promo
2083,welcome_email_sent,2025-06-08 00:24:00,welcome
2083,email_sent,2025-06-13 00:00:00,followup_1
2083,email_sent,2025-06-16 00:00:00,followup_2
2083,email_sent,2025-06-19 00:00:00,promo
2084,welcome_email_sent,2025-09-21 00:03:00,welcome
2084,email_opened,2025-09-22 10:03:00,welcome
2084,email_sent,2025-09-24 00:00:00,followup_1
2084,email_sent,2025-09-28 00:00:00,followup_2
2084,email_sent,2025-10-02 00:00:00,promo
2085,welcome_email_sent,2025-07-23 00:23:00,welcome
2085,email_sent,2025-07-30 00:00:00,followup_2
2085,email_sent,2025-08-02 00:00:00,promo
2086,welcome_email_sent,2025-10-06 00:27:00,welcome
2086,email_opened,2025-10-07 04:27:00,welcome
2086,email_sent,2025-10-10 00:00:00,followup_1
2086,email_sent,2025-10-13 00:00:00,followup_2
2086,email_sent,2025-10-17 00:00:00,promo
2087,welcome_email_sent,2025-08-31 00:09:00,welcome
2087,email_sent,2025-09-04 00:00:00,followup_1
2087,email_sent,2025-09-08 00:00:00,followup_2
2087,email_sent,2025-09-10 00:00:00,promo
2088,welcome_email_sent,2025-05-10 00:21:00,welcome
2088,email_opened,2025-05-11 17:21:00,welcome
2088,email_sent,2025-05-14 00:00:00,followup_1
2088,email_sent,2025-05-18 00:00:00,followup_2
2088,email_sent,2025-05-20 00:00:00,promo
2089,welcome_email_sent,2025-01-19 00:20:00,welcome
2089,email_opened,2025-01-19 15:20:00,welcome
2089,email_sent,2025-01-22 00:00:00,followup_1
2089,email_opened,2025-01-23 21:00:00,followup_1
2089,email_sent,2025-01-25 00:00:00,followup_2
2089,email_sent,2025-01-28 00:00:00,promo
2090,welcome_email_sent,2025-11-28 00:07:00,welcome
2090,email_sent,2025-12-02 00:00:00,followup_1
2090,email_sent,2025-12-06 00:00:00,followup_2
2090,email_opened,2025-12-08 05:00:00,followup_2
2090,email_sent,2025-12-08 00:00:00,promo
2091,welcome_email_sent,2025-04-08 00:23:00,welcome
2091,email_sent,2025-04-11 00:00:00,followup_1
2091,email_opened,2025-04-13 11:00:00,followup_1
2091,email_sent,2025-04-15 00:00:00,followup_2
2091,email_opened,2025-04-15 01:00:00,followup_2
2091,email_sent,2025-04-18 00:00:00,promo
2091,email_opened,2025-04-19 09:00:00,promo
2092,welcome_email_sent,2025-05-27 00:11:00,welcome
2092,email_opened,2025-05-29 00:11:00,welcome
2092,email_sent,2025-06-01 00:00:00,followup_1
2092,email_opened,2025-06-03 21:00:00,followup_1
2092,email_sent,2025-06-04 00:00:00,followup_2
2092,email_sent,2025-06-06 00:00:00,promo
2093,welcome_email_sent,2025-07-02 00:21:00,welcome
2093,email_sent,2025-07-06 00:00:00,followup_1
2093,email_sent,2025-07-08 00:00:00,followup_2
2093,email_sent,2025-07-11 00:00:00,promo
2094,welcome_email_sent,2025-01-25 00:26:00,welcome
2094,email_sent,2025-01-28 00:00:00,followup_1
2094,email_sent,2025-01-31 00:00:00,followup_2
2094,email_sent,2025-02-04 00:00:00,promo
2095,welcome_email_sent,2025-12-02 00:29:00,welcome
2095,email_opened,2025-12-02 12:29:00,welcome
2095,email_sent,2025-12-06 00:00:00,followup_1
2095,email_sent,2025-12-10 00:00:00,followup_2
2095,email_sent,2025-12-13 00:00:00,promo
2096,welcome_email_sent,2025-06-19 00:16:00,welcome
2096,email_sent,2025-06-24 00:00:00,followup_1
2096,email_opened,2025-06-25 07:00:00,followup_1
2096,email_sent,2025-06-25 00:00:00,followup_2
2096,email_sent,2025-06-28 00:00:00,promo
2097,welcome_email_sent,2025-05-20 00:21:00,welcome
2097,email_sent,2025-05-24 00:00:00,followup_1
2097,email_sent,2025-05-27 00:00:00,followup_2
2097,email_opened,2025-05-28 21:00:00,followup_2
2097,email_sent,2025-05-31 00:00:00,promo
2098,welcome_email_sent,2025-03-05 00:06:00,welcome
2098,email_sent,2025-03-09 00:00:00,followup_1
2098,email_sent,2025-03-12 00:00:00,followup_2
2098,email_sent,2025-03-14 00:00:00,promo
2099,welcome_email_sent,2025-07-08 00:18:00,welcome
2099,email_sent,2025-07-11 00:00:00,followup_1
2099,email_sent,2025-07-16 00:00:00,followup_2
2099,email_sent,2025-07-17 00:00:00,promo
2100,welcome_email_sent,2025-08-12 00:16:00,welcome
2100,email_sent,2025-08-17 00:00:00,followup_1
2101,welcome_email_sent,2025-07-24 00:24:00,welcome
2101,email_sent,2025-07-31 00:00:00,followup_2
2101,email_sent,2025-08-03 00:00:00,promo
2102,welcome_email_sent,2025-08-14 00:01:00,welcome
2102,email_opened,2025-08-14 05:01:00,welcome
2102,email_sent,2025-08-18 00:00:00,followup_1
2102,email_sent,2025-08-20 00:00:00,followup_2
2102,email_sent,2025-08-24 00:00:00,promo
2102,email_opened,2025-08-26 11:00:00,promo
2103,welcome_email_sent,2025-07-17 00:25:00,welcome
2103,email_sent,2025-07-21 00:00:00,followup_1
2103,email_sent,2025-07-23 00:00:00,followup_2
2103,email_sent,2025-07-28 00:00:00,promo
2104,welcome_email_sent,2025-06-23 00:07:00,welcome
2104,email_sent,2025-06-28 00:00:00,followup_1
2104,email_sent,2025-06-30 00:00:00,followup_2
2104,email_sent,2025-07-03 00:00:00,promo
2105,welcome_email_sent,2025-04-06 00:01:00,welcome
2105,email_opened,2025-04-07 05:01:00,welcome
2105,email_sent,2025-04-09 00:00:00,followup_1
2105,email_sent,2025-04-13 00:00:00,followup_2
2105,email_opened,2025-04-13 11:00:00,followup_2
2105,email_sent,2025-04-17 00:00:00,promo
2106,welcome_email_sent,2025-09-12 00:17:00,welcome
2106,email_sent,2025-09-23 00:00:00,promo
2107,welcome_email_sent,2025-12-21 00:11:00,welcome
2107,email_sent,2025-12-24 00:00:00,followup_1
2107,email_opened,2025-12-25 00:00:00,followup_1
2108,welcome_email_sent,2025-09-12 00:14:00,welcome
2108,email_opened,2025-09-13 22:14:00,welcome
2108,email_sent,2025-09-17 00:00:00,followup_1
2108,email_sent,2025-09-20 00:00:00,followup_2
2108,email_sent,2025-09-23 00:00:00,promo
2108,email_opened,2025-09-23 17:00:00,promo
2109,welcome_email_sent,2025-07-08 00:20:00,welcome
2109,email_sent,2025-07-11 00:00:00,followup_1
2109,email_opened,2025-07-11 22:00:00,followup_1
2109,email_sent,2025-07-18 00:00:00,promo
2110,welcome_email_sent,2025-09-23 00:08:00,welcome
2110,email_opened,2025-09-24 15:08:00,welcome
2110,email_sent,2025-09-27 00:00:00,followup_1
2110,email_opened,2025-09-27 08:00:00,followup_1
2110,email_sent,2025-10-01 00:00:00,followup_2
2111,welcome_email_sent,2025-05-17 00:05:00,welcome
2111,email_sent,2025-05-21 00:00:00,followup_1
2111,email_opened,2025-05-24 00:00:00,followup_1
2111,email_sent,2025-05-26 00:00:00,promo
2112,welcome_email_sent,2025-02-12 00:22:00,welcome
2112,email_sent,2025-02-15 00:00:00,followup_1
2112,email_sent,2025-02-19 00:00:00,followup_2
2112,email_sent,2025-02-21 00:00:00,promo
2113,welcome_email_sent,2025-08-06 00:26:00,welcome
2113,email_sent,2025-08-09 00:00:00,followup_1
2113,email_sent,2025-08-14 00:00:00,followup_2
2113,email_sent,2025-08-17 00:00:00,promo
2114,welcome_email_sent,2025-02-10 00:16:00,welcome
2114,email_sent,2025-02-15 00:00:00,followup_1
2114,email_sent,2025-02-21 00:00:00,promo
2115,welcome_email_sent,2025-08-09 00:08:00,welcome
2115,email_sent,2025-08-12 00:00:00,followup_1
2115,email_sent,2025-08-17 00:00:00,followup_2
2115,email_sent,2025-08-18 00:00:00,promo
2116,welcome_email_sent,2025-11-05 00:05:00,welcome
2116,email_sent,2025-11-08 00:00:00,followup_1
2116,email_sent,2025-11-12 00:00:00,followup_2
2116,email_sent,2025-11-15 00:00:00,promo
2117,welcome_email_sent,2025-04-03 00:22:00,welcome
2117,email_sent,2025-04-07 00:00:00,followup_1
2117,email_sent,2025-04-11 00:00:00,followup_2
2117,email_opened,2025-04-13 07:00:00,followup_2
2117,email_sent,2025-04-14 00:00:00,promo
2118,welcome_email_sent,2025-10-07 00:24:00,welcome
2118,email_sent,2025-10-12 00:00:00,followup_1
2118,email_sent,2025-10-15 00:00:00,followup_2
2118,email_sent,2025-10-17 00:00:00,promo
2119,welcome_email_sent,2025-05-31 00:23:00,welcome
2119,email_sent,2025-06-05 00:00:00,followup_1
2119,email_sent,2025-06-07 00:00:00,followup_2
2119,email_sent,2025-06-09 00:00:00,promo
2120,welcome_email_sent,2025-06-14 00:30:00,welcome
2120,email_sent,2025-06-18 00:00:00,followup_1
2120,email_sent,2025-06-22 00:00:00,followup_2
2121,welcome_email_sent,2025-02-22 00:11:00,welcome
2121,email_sent,2025-02-25 00:00:00,followup_1
2121,email_sent,2025-03-02 00:00:00,followup_2
2121,email_opened,2025-03-04 09:00:00,followup_2
2121,email_sent,2025-03-04 00:00:00,promo
2122,welcome_email_sent,2025-02-10 00:21:00,welcome
2122,email_sent,2025-02-14 00:00:00,followup_1
2122,email_sent,2025-02-17 00:00:00,followup_2
2122,email_sent,2025-02-19 00:00:00,promo
2123,welcome_email_sent,2025-06-17 00:10:00,welcome
2123,email_sent,2025-06-20 00:00:00,followup_1
2123,email_sent,2025-06-23 00:00:00,followup_2
2123,email_opened,2025-06-23 08:00:00,followup_2
2123,email_sent,2025-06-27 00:00:00,promo
2124,welcome_email_sent,2025-12-05 00:10:00,welcome
2124,email_sent,2025-12-10 00:00:00,followup_1
2124,email_sent,2025-12-12 00:00:00,followup_2
2124,email_sent,2025-12-14 00:00:00,promo
2125,welcome_email_sent,2025-06-01 00:22:00,welcome
2125,email_sent,2025-06-06 00:00:00,followup_1
2125,email_sent,2025-06-08 00:00:00,followup_2
2125,email_sent,2025-06-10 00:00:00,promo
2126,welcome_email_sent,2025-06-06 00:14:00,welcome
2126,email_opened,2025-06-07 16:14:00,welcome
2126,email_sent,2025-06-10 00:00:00,followup_1
2126,email_opened,2025-06-10 20:00:00,followup_1
2127,welcome_email_sent,2025-08-17 00:22:00,welcome
2127,email_opened,2025-08-18 00:22:00,welcome
2127,email_sent,2025-08-21 00:00:00,followup_1
2127,email_sent,2025-08-26 00:00:00,promo
2128,welcome_email_sent,2025-11-05 00:30:00,welcome
2128,email_sent,2025-11-09 00:00:00,followup_1
2128,email_opened,2025-11-10 23:00:00,followup_1
2128,email_sent,2025-11-11 00:00:00,followup_2
2128,email_sent,2025-11-16 00:00:00,promo
2129,welcome_email_sent,2025-08-07 00:12:00,welcome
2129,email_sent,2025-08-10 00:00:00,followup_1
2129,email_sent,2025-08-15 00:00:00,followup_2
2129,email_sent,2025-08-18 00:00:00,promo
2130,welcome_email_sent,2025-03-27 00:25:00,welcome
2130,email_opened,2025-03-28 09:25:00,welcome
2130,email_clicked,2025-03-28 09:52:00,welcome
2130,email_sent,2025-03-31 00:00:00,followup_1
2130,email_sent,2025-04-04 00:00:00,followup_2
2130,email_sent,2025-04-06 00:00:00,promo
2131,welcome_email_sent,2025-12-20 00:07:00,welcome
2131,email_opened,2025-12-20 06:07:00,welcome
2131,email_sent,2025-12-24 00:00:00,followup_1
2131,email_sent,2025-12-26 00:00:00,followup_2
2131,email_sent,2025-12-31 00:00:00,promo
2132,welcome_email_sent,2025-08-16 00:13:00,welcome
2132,email_sent,2025-08-21 00:00:00,followup_1
2132,email_sent,2025-08-22 00:00:00,followup_2
2132,email_sent,2025-08-27 00:00:00,promo
2133,welcome_email_sent,2025-06-29 00:17:00,welcome
2133,email_sent,2025-07-04 00:00:00,followup_1
2133,email_sent,2025-07-09 00:00:00,promo
2134,welcome_email_sent,2025-08-17 00:20:00,welcome
2134,email_opened,2025-08-17 07:20:00,welcome
2134,email_sent,2025-08-20 00:00:00,followup_1
2134,email_opened,2025-08-21 13:00:00,followup_1
2134,email_sent,2025-08-25 00:00:00,followup_2
2134,email_sent,2025-08-28 00:00:00,promo
2135,welcome_email_sent,2025-01-22 00:19:00,welcome
2135,email_opened,2025-01-23 08:19:00,welcome
2135,email_sent,2025-01-25 00:00:00,followup_1
2135,email_sent,2025-01-30 00:00:00,followup_2
2135,email_sent,2025-01-31 00:00:00,promo
2136,email_sent,2025-07-05 00:00:00,followup_1
2136,email_sent,2025-07-07 00:00:00,followup_2
2136,email_sent,2025-07-09 00:00:00,promo
2137,welcome_email_sent,2025-11-11 00:15:00,welcome
2137,email_sent,2025-11-15 00:00:00,followup_1
2137,email_sent,2025-11-19 00:00:00,followup_2
2137,email_opened,2025-11-20 06:00:00,followup_2
2137,email_sent,2025-11-22 00:00:00,promo
2137,email_opened,2025-11-23 14:00:00,promo
2138,welcome_email_sent,2025-08-11 00:25:00,welcome
2138,email_opened,2025-08-11 19:25:00,welcome
2138,email_sent,2025-08-15 00:00:00,followup_1
2138,email_sent,2025-08-18 00:00:00,followup_2
2138,email_sent,2025-08-22 00:00:00,promo
2139,welcome_email_sent,2025-05-21 00:20:00,welcome
2139,email_sent,2025-05-25 00:00:00,followup_1
2139,email_sent,2025-05-29 00:00:00,followup_2
2139,email_opened,2025-05-31 23:00:00,followup_2
2139,email_sent,2025-05-31 00:00:00,promo
2140,welcome_email_sent,2025-11-24 00:10:00,welcome
2140,email_opened,2025-11-25 05:10:00,welcome
2140,email_sent,2025-11-28 00:00:00,followup_1
2140,email_sent,2025-12-02 00:00:00,followup_2
2140,email_sent,2025-12-03 00:00:00,promo
2141,welcome_email_sent,2025-01-30 00:14:00,welcome
2141,email_opened,2025-01-31 18:14:00,welcome
2141,email_clicked,2025-01-31 18:34:00,welcome
2141,email_sent,2025-02-02 00:00:00,followup_1
2141,email_sent,2025-02-07 00:00:00,followup_2
2141,email_sent,2025-02-10 00:00:00,promo
2142,welcome_email_sent,2025-02-08 00:19:00,welcome
2142,email_sent,2025-02-13 00:00:00,followup_1
2142,email_opened,2025-02-13 16:00:00,followup_1
2142,email_sent,2025-02-16 00:00:00,followup_2
2142,email_sent,2025-02-17 00:00:00,promo
2143,welcome_email_sent,2025-12-10 00:21:00,welcome
2143,email_sent,2025-12-14 00:00:00,followup_1
2143,email_sent,2025-12-16 00:00:00,followup_2
2143,email_sent,2025-12-19 00:00:00,promo
2144,welcome_email_sent,2025-11-23 00:25:00,welcome
2144,email_opened,2025-11-24 01:25:00,welcome
2144,email_sent,2025-11-28 00:00:00,followup_1
2144,email_sent,2025-12-04 00:00:00,promo
2145,welcome_email_sent,2025-07-27 00:08:00,welcome
2145,email_opened,2025-07-27 17:08:00,welcome
2145,email_sent,2025-07-31 00:00:00,followup_1
2145,email_sent,2025-08-06 00:00:00,promo
2146,welcome_email_sent,2025-07-06 00:22:00,welcome
2146,email_sent,2025-07-13 00:00:00,followup_2
2146,email_sent,2025-07-15 00:00:00,promo
2146,email_opened,2025-07-16 22:00:00,promo
2147,welcome_email_sent,2025-09-20 00:28:00,welcome
2147,email_sent,2025-09-27 00:00:00,followup_2
2147,email_sent,2025-09-30 00:00:00,promo
2148,welcome_email_sent,2025-12-14 00:14:00,welcome
2148,email_sent,2025-12-17 00:00:00,followup_1
2148,email_sent,2025-12-21 00:00:00,followup_2
2148,email_sent,2025-12-24 00:00:00,promo
2149,welcome_email_sent,2025-03-23 00:05:00,welcome
2149,email_opened,2025-03-24 20:05:00,welcome
2149,email_sent,2025-03-27 00:00:00,followup_1
2149,email_sent,2025-03-29 00:00:00,followup_2
2149,email_opened,2025-03-30 18:00:00,followup_2
2149,email_sent,2025-04-03 00:00:00,promo
2149,email_opened,2025-04-05 20:00:00,promo
2150,welcome_email_sent,2025-01-16 00:22:00,welcome
2150,email_opened,2025-01-16 22:22:00,welcome
2150,email_sent,2025-01-19 00:00:00,followup_1
2150,email_opened,2025-01-21 23:00:00,followup_1
2150,email_sent,2025-01-24 00:00:00,followup_2
2150,email_opened,2025-01-25 10:00:00,followup_2
2151,welcome_email_sent,2025-03-15 00:27:00,welcome
2151,email_opened,2025-03-16 13:27:00,welcome
2151,email_sent,2025-03-22 00:00:00,followup_2
2151,email_sent,2025-03-25 00:00:00,promo
2152,welcome_email_sent,2025-11-08 00:02:00,welcome
2152,email_sent,2025-11-11 00:00:00,followup_1
2152,email_sent,2025-11-14 00:00:00,followup_2
2152,email_sent,2025-11-19 00:00:00,promo
2153,welcome_email_sent,2025-12-14 00:27:00,welcome
2153,email_sent,2025-12-17 00:00:00,followup_1
2153,email_opened,2025-12-17 11:00:00,followup_1
2153,email_sent,2025-12-21 00:00:00,followup_2
2153,email_sent,2025-12-24 00:00:00,promo
2154,welcome_email_sent,2025-08-13 00:12:00,welcome
2154,email_sent,2025-08-16 00:00:00,followup_1
2154,email_sent,2025-08-20 00:00:00,followup_2
2154,email_sent,2025-08-22 00:00:00,promo
2155,welcome_email_sent,2025-01-18 00:29:00,welcome
2155,email_sent,2025-01-21 00:00:00,followup_1
2155,email_opened,2025-01-21 01:00:00,followup_1
2155,email_sent,2025-01-25 00:00:00,followup_2
2155,email_sent,2025-01-28 00:00:00,promo
2155,email_opened,2025-01-28 06:00:00,promo
2156,welcome_email_sent,2025-03-06 00:01:00,welcome
2156,email_sent,2025-03-09 00:00:00,followup_1
2156,email_opened,2025-03-11 23:00:00,followup_1
2156,email_sent,2025-03-13 00:00:00,followup_2
2157,welcome_email_sent,2025-02-04 00:04:00,welcome
2157,email_opened,2025-02-05 05:04:00,welcome
2157,email_sent,2025-02-07 00:00:00,followup_1
2157,email_opened,2025-02-07 11:00:00,followup_1
2157,email_sent,2025-02-11 00:00:00,followup_2
2157,email_sent,2025-02-13 00:00:00,promo
2158,welcome_email_sent,2025-05-01 00:13:00,welcome
2158,email_sent,2025-05-04 00:00:00,followup_1
2159,welcome_email_sent,2025-11-27 00:01:00,welcome
2159,email_opened,2025-11-27 10:01:00,welcome
2159,email_sent,2025-12-01 00:00:00,followup_1
2159,email_opened,2025-12-03 11:00:00,followup_1
2159,email_sent,2025-12-08 00:00:00,promo
2160,welcome_email_sent,2025-07-07 00:16:00,welcome
2160,email_sent,2025-07-12 00:00:00,followup_1
2160,email_opened,2025-07-12 01:00:00,followup_1
2160,email_sent,2025-07-14 00:00:00,followup_2
2160,email_sent,2025-07-18 00:00:00,promo
2161,welcome_email_sent,2025-07-05 00:02:00,welcome
2161,email_opened,2025-07-05 01:02:00,welcome
2161,email_sent,2025-07-11 00:00:00,followup_2
2161,email_opened,2025-07-13 19:00:00,followup_2
2161,email_sent,2025-07-15 00:00:00,promo
2162,welcome_email_sent,2025-07-16 00:07:00,welcome
2162,email_sent,2025-07-22 00:00:00,followup_2
2162,email_sent,2025-07-27 00:00:00,promo
2163,welcome_email_sent,2025-10-18 00:28:00,welcome
2163,email_opened,2025-10-19 10:28:00,welcome
2163,email_sent,2025-10-22 00:00:00,followup_1
2163,email_sent,2025-10-25 00:00:00,followup_2
2163,email_sent,2025-10-28 00:00:00,promo
2164,welcome_email_sent,2025-01-17 00:28:00,welcome
2164,email_opened,2025-01-18 10:28:00,welcome
2164,email_sent,2025-01-20 00:00:00,followup_1
2164,email_sent,2025-01-25 00:00:00,followup_2
2164,email_sent,2025-01-28 00:00:00,promo
2165,welcome_email_sent,2025-11-06 00:01:00,welcome
2165,email_opened,2025-11-06 03:01:00,welcome
2165,email_sent,2025-11-11 00:00:00,followup_1
2165,email_sent,2025-11-13 00:00:00,followup_2
2165,email_sent,2025-11-16 00:00:00,promo
2165,email_opened,2025-11-17 05:00:00,promo
2166,welcome_email_sent,2025-03-20 00:13:00,welcome
2166,email_sent,2025-03-23 00:00:00,followup_1
2166,email_sent,2025-03-26 00:00:00,followup_2
2166,email_opened,2025-03-28 14:00:00,followup_2
2166,email_sent,2025-03-30 00:00:00,promo
2167,welcome_email_sent,2025-12-14 00:23:00,welcome
2167,email_sent,2025-12-19 00:00:00,followup_1
2167,email_sent,2025-12-21 00:00:00,followup_2
2168,welcome_email_sent,2025-08-19 00:21:00,welcome
2168,email_opened,2025-08-20 06:21:00,welcome
2168,email_clicked,2025-08-20 06:45:00,welcome
2168,email_sent,2025-08-22 00:00:00,followup_1
2168,email_opened,2025-08-23 00:00:00,followup_1
2168,email_sent,2025-08-27 00:00:00,followup_2
2168,email_sent,2025-08-30 00:00:00,promo
2169,welcome_email_sent,2025-07-09 00:07:00,welcome
2169,email_sent,2025-07-14 00:00:00,followup_1
2169,email_sent,2025-07-17 00:00:00,followup_2
2169,email_sent,2025-07-19 00:00:00,promo
2170,welcome_email_sent,2025-07-10 00:20:00,welcome
2170,email_opened,2025-07-10 03:20:00,welcome
2170,email_sent,2025-07-15 00:00:00,followup_1
2170,email_opened,2025-07-16 07:00:00,followup_1
2170,email_sent,2025-07-18 00:00:00,followup_2
2170,email_opened,2025-07-18 08:00:00,followup_2
2170,email_sent,2025-07-21 00:00:00,promo
2171,welcome_email_sent,2025-08-16 00:03:00,welcome
2171,email_sent,2025-08-21 00:00:00,followup_1
2171,email_opened,2025-08-21 10:00:00,followup_1
2171,email_sent,2025-08-22 00:00:00,followup_2
2171,email_sent,2025-08-27 00:00:00,promo
2172,welcome_email_sent,2025-02-09 00:23:00,welcome
2172,email_sent,2025-02-12 00:00:00,followup_1
2172,email_sent,2025-02-17 00:00:00,followup_2
2173,welcome_email_sent,2025-10-21 00:05:00,welcome
2173,email_sent,2025-10-24 00:00:00,followup_1
2173,email_sent,2025-10-27 00:00:00,followup_2
2173,email_sent,2025-10-31 00:00:00,promo
2174,welcome_email_sent,2025-03-12 00:09:00,welcome
2174,email_opened,2025-03-12 01:09:00,welcome
2174,email_sent,2025-03-16 00:00:00,followup_1
2174,email_sent,2025-03-20 00:00:00,followup_2
2174,email_opened,2025-03-20 15:00:00,followup_2
2174,email_sent,2025-03-21 00:00:00,promo
2175,welcome_email_sent,2025-09-29 00:30:00,welcome
2175,email_sent,2025-10-04 00:00:00,followup_1
2175,email_sent,2025-10-07 00:00:00,followup_2
2175,email_sent,2025-10-08 00:00:00,promo
2176,welcome_email_sent,2025-07-07 00:20:00,welcome
2176,email_sent,2025-07-11 00:00:00,followup_1
2176,email_sent,2025-07-13 00:00:00,followup_2
2176,email_sent,2025-07-16 00:00:00,promo
2177,welcome_email_sent,2025-07-23 00:15:00,welcome
2177,email_opened,2025-07-23 13:15:00,welcome
2177,email_sent,2025-07-27 00:00:00,followup_1
2177,email_sent,2025-07-30 00:00:00,followup_2
2177,email_sent,2025-08-03 00:00:00,promo
2178,welcome_email_sent,2025-06-10 00:27:00,welcome
